Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Plane colors,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Seat comfort,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Male,Loyal Customer,44,Personal Travel,Unknown,1514,2,2,5,2,1,5,2,5,,4,3,5,5,0,0,neutral or dissatisfied
Male,Loyal Customer,10,Business travel,Business,1679,2,3,5,4,4,3,2,1,,4,3,2,3,133,119,neutral or dissatisfied
Male,Loyal Customer,38,Personal Travel,Business,2611,2,3,1,3,3,4,3,3,3,5,3,2,3,7,0,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,2521,2,4,3,4,4,4,4,2,,5,4,3,4,0,0,satisfied
Female,Loyal Customer,18,Business travel,Unknown,2295,1,3,3,5,3,4,4,4,5,5,4,4,4,52,22,satisfied
Female,Loyal Customer,41,Business travel,Business,547,1,5,5,5,5,4,5,5,,5,4,5,5,11,2,satisfied
Female,disloyal Customer,45,Business travel,Business,1069,2,4,2,4,3,3,1,5,4,2,4,5,3,3,0,satisfied
Male,Loyal Customer,60,Business travel,Business,2496,3,3,5,5,3,5,5,5,5,5,3,5,3,0,,satisfied
Male,Loyal Customer,35,Business travel,Business,397,1,1,0,3,3,1,2,3,0,3,3,3,2,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,1745,2,4,4,4,1,5,5,5,2,5,3,5,3,0,0,satisfied
Male,Loyal Customer,30,Business travel,Eco,1587,3,4,2,4,4,3,3,4,3,4,4,5,3,0,0,satisfied
Male,Loyal Customer,44,Business travel,Eco Plus,444,1,3,5,5,5,4,2,2,2,2,5,3,2,13,9,neutral or dissatisfied
Female,Loyal Customer,69,Personal Travel,Eco,226,1,3,4,2,4,1,5,2,3,1,3,2,4,0,0,neutral or dissatisfied
Female,disloyal Customer,35,Business travel,Business,1846,2,1,1,1,5,4,4,5,,4,2,5,4,63,49,neutral or dissatisfied
Male,Loyal Customer,42,Personal Travel,Eco,644,2,3,3,2,3,5,3,1,2,3,1,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Business,3917,2,3,3,3,2,5,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,48,Personal Travel,Eco,401,1,2,1,2,1,1,1,2,,2,1,2,2,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,1035,3,4,4,4,4,4,5,4,5,4,1,4,5,0,0,satisfied
Female,Loyal Customer,30,Personal Travel,Eco,1640,2,5,3,5,3,3,5,4,,5,5,4,1,0,0,satisfied
Male,Loyal Customer,47,Personal Travel,Eco,119,3,1,1,1,5,4,3,2,5,3,1,4,3,0,0,neutral or dissatisfied
Male,Loyal Customer,19,Personal Travel,Eco,255,2,3,3,3,3,3,2,1,3,4,5,3,2,0,,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Business,2704,1,2,2,2,4,2,3,3,,3,5,1,4,0,50,neutral or dissatisfied
Male,Loyal Customer,19,Business travel,Business,2384,3,2,2,3,2,4,5,4,,1,3,4,4,4,0,satisfied
Male,Loyal Customer,27,Business travel,Eco,1074,3,3,4,5,4,4,5,1,4,1,2,4,5,0,0,satisfied
Male,Loyal Customer,28,Business travel,Business,2717,2,4,4,4,4,5,5,4,1,3,5,3,5,0,0,satisfied
Female,Loyal Customer,15,Personal Travel,Business,374,3,2,4,2,1,1,1,5,,5,4,4,1,61,57,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Eco,1704,1,5,5,5,5,2,5,4,4,4,4,4,5,11,12,satisfied
Male,Loyal Customer,31,Business travel,Business,680,2,2,5,2,2,4,4,3,3,2,2,1,4,29,31,satisfied
Male,Loyal Customer,65,Personal Travel,Eco,900,1,2,5,2,4,2,4,2,2,2,4,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,258,1,2,5,2,3,4,5,1,,4,1,4,4,20,18,neutral or dissatisfied
Female,Loyal Customer,65,Personal Travel,Eco,1726,3,4,4,2,3,5,5,3,4,5,4,3,4,8,0,neutral or dissatisfied
Female,Loyal Customer,14,Personal Travel,Eco,147,3,2,3,2,4,1,1,3,1,5,3,4,1,68,53,neutral or dissatisfied
Male,disloyal Customer,33,Personal Travel,Eco Plus,89,1,4,3,4,3,1,1,2,,3,1,4,1,5,8,neutral or dissatisfied
Female,Loyal Customer,13,Personal Travel,Eco,862,2,2,4,2,3,2,2,1,,4,5,4,2,0,0,neutral or dissatisfied
Male,Loyal Customer,48,Business travel,Business,2491,1,5,5,5,5,5,5,5,5,5,3,5,5,0,0,satisfied
Female,disloyal Customer,26,Business travel,Eco,363,3,4,0,4,1,4,4,1,,5,5,4,4,22,72,satisfied
Male,Loyal Customer,21,Personal Travel,Eco,258,3,4,4,4,1,3,4,1,1,4,5,2,3,0,0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,2530,1,1,5,5,5,4,2,2,2,1,4,2,2,11,14,neutral or dissatisfied
Male,disloyal Customer,16,Business travel,Eco,737,2,2,2,2,1,2,4,4,4,3,1,4,4,11,0,neutral or dissatisfied
Female,Loyal Customer,45,Business travel,Eco,499,2,4,3,2,2,2,3,4,,4,1,4,4,0,12,neutral or dissatisfied
Male,Loyal Customer,45,Business travel,Business,2487,2,5,5,2,5,4,5,5,5,5,3,5,4,2,,satisfied
Male,Loyal Customer,18,Business travel,Business,925,2,3,4,3,3,5,5,2,,1,1,5,5,12,0,satisfied
Male,Loyal Customer,61,Business travel,Business,3605,1,4,5,4,4,5,1,5,,1,1,5,4,0,0,satisfied
Male,Loyal Customer,63,Business travel,Business,282,2,0,0,3,2,5,4,3,1,2,4,3,5,0,0,satisfied
Female,Loyal Customer,55,Business travel,Business,2051,1,1,2,1,1,1,4,5,,5,4,5,5,0,10,satisfied
Female,disloyal Customer,29,Business travel,Eco,1542,2,2,5,3,4,3,3,3,5,4,2,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,74,Business travel,Business,1846,2,1,1,1,5,2,2,4,,2,3,4,4,0,,satisfied
Male,Loyal Customer,67,Personal Travel,Business,158,1,2,5,2,4,5,5,2,0,2,4,2,5,36,34,neutral or dissatisfied
Female,Loyal Customer,23,Business travel,Eco Plus,991,2,5,4,4,4,4,5,1,4,1,5,4,5,0,1,satisfied
Female,Loyal Customer,78,Personal Travel,Unknown,222,1,3,4,3,3,4,4,1,2,5,4,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Business,3159,2,4,1,1,2,3,4,5,,5,4,5,5,6,0,satisfied
Female,Loyal Customer,71,Personal Travel,Eco Plus,869,3,5,3,5,4,5,5,4,,4,1,3,5,0,0,satisfied
Female,Loyal Customer,53,Business travel,Eco,460,1,2,3,5,3,1,4,2,2,2,5,2,1,0,0,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Business,3221,1,1,1,1,1,3,5,4,,4,5,4,5,0,39,satisfied
Female,Loyal Customer,70,Business travel,Eco,569,1,5,1,4,4,2,1,5,5,1,4,5,5,21,,satisfied
Male,Loyal Customer,43,Business travel,Unknown,408,2,5,5,3,5,2,4,3,4,1,3,3,4,4,3,satisfied
Male,disloyal Customer,26,Business travel,Eco,1136,3,2,1,1,3,3,1,4,2,4,3,4,1,29,31,neutral or dissatisfied
Male,Loyal Customer,32,Business travel,Eco,328,3,1,1,1,1,4,4,5,,5,3,5,4,0,0,satisfied
Female,Loyal Customer,76,Business travel,Unknown,507,2,1,2,4,4,2,3,4,2,1,1,1,1,0,0,neutral or dissatisfied
Male,Loyal Customer,30,Business travel,Business,1013,1,3,4,2,4,4,4,4,,2,4,2,4,154,159,neutral or dissatisfied
Female,Loyal Customer,37,Personal Travel,Eco Plus,594,2,1,5,1,2,1,1,2,5,3,2,3,1,0,0,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Business,2983,1,4,1,4,4,4,4,1,1,4,4,1,4,0,,neutral or dissatisfied
Male,Loyal Customer,56,Personal Travel,Eco Plus,399,1,1,4,4,2,3,5,4,4,4,4,5,5,0,0,neutral or dissatisfied
Male,disloyal Customer,46,Business travel,Eco,1587,1,4,4,4,1,5,5,1,,1,2,2,5,126,118,neutral or dissatisfied
Female,disloyal Customer,27,Business travel,Business,226,2,1,1,1,5,3,2,5,2,5,5,4,2,0,0,neutral or dissatisfied
Female,Loyal Customer,57,Business travel,Business,333,3,4,4,4,4,2,4,4,4,4,2,4,3,0,0,satisfied
Male,Loyal Customer,62,Business travel,Unknown,261,2,4,2,3,2,3,5,2,4,2,5,4,5,0,0,satisfied
Female,Loyal Customer,50,Business travel,Unknown,134,2,1,5,5,5,3,2,4,4,1,3,1,3,61,49,neutral or dissatisfied
Male,Loyal Customer,22,Business travel,Unknown,566,1,1,1,1,1,4,3,5,1,3,3,5,4,0,,satisfied
Female,Loyal Customer,38,Business travel,Business,3061,1,4,3,4,4,5,4,5,5,5,5,5,4,40,46,satisfied
Female,Loyal Customer,49,Business travel,Eco,1651,2,3,4,3,4,4,3,3,3,3,1,2,1,0,0,neutral or dissatisfied
Male,Loyal Customer,24,Business travel,Eco,689,1,3,1,1,1,2,3,4,,5,2,4,5,3,0,satisfied
Male,Loyal Customer,57,Personal Travel,Eco,1438,2,2,1,2,2,1,1,1,5,3,3,2,1,29,31,neutral or dissatisfied
Female,Loyal Customer,51,Business travel,Business,3967,1,3,1,1,1,2,3,3,,2,2,3,4,0,21,neutral or dissatisfied
Male,Loyal Customer,35,Business travel,Eco,200,1,2,2,4,2,2,1,3,4,1,3,2,2,29,21,neutral or dissatisfied
Male,Loyal Customer,45,Business travel,Eco Plus,787,2,4,1,1,1,4,4,4,,2,5,5,4,0,0,satisfied
Female,disloyal Customer,22,Business travel,Business,646,2,5,2,5,4,4,5,5,2,5,3,5,5,6,20,satisfied
Female,Loyal Customer,24,Personal Travel,Eco Plus,950,2,2,1,2,4,5,4,2,,3,3,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,20,Personal Travel,Eco,239,2,1,4,1,1,4,4,3,,4,5,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,36,Business travel,Business,3130,1,2,3,2,2,3,4,5,,5,5,5,3,62,65,satisfied
Male,Loyal Customer,77,Business travel,Business,3587,3,4,4,4,4,4,2,2,1,5,1,3,4,15,17,neutral or dissatisfied
Male,Loyal Customer,41,Business travel,Business,3034,1,1,1,1,4,4,5,4,4,4,5,4,3,0,0,satisfied
Male,Loyal Customer,23,Business travel,Business,2092,1,4,4,4,4,4,4,3,5,3,4,5,4,0,0,satisfied
Female,Loyal Customer,59,Business travel,Business,670,2,3,3,3,3,4,1,4,4,4,5,1,5,13,16,satisfied
Male,Loyal Customer,42,Business travel,Business,1538,3,3,1,3,3,4,4,3,3,3,1,3,4,0,1,neutral or dissatisfied
Female,Loyal Customer,37,Personal Travel,Eco,667,1,3,4,3,5,4,4,4,,4,4,4,5,0,3,neutral or dissatisfied
Female,Loyal Customer,68,Personal Travel,Eco,933,2,2,5,2,2,2,1,5,,1,4,5,5,2,1,neutral or dissatisfied
Male,Loyal Customer,64,Business travel,Business,528,2,3,2,2,2,1,3,5,,3,3,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,34,Business travel,Unknown,2350,3,3,2,3,5,2,4,4,4,1,3,4,3,15,18,satisfied
Male,disloyal Customer,29,Business travel,Eco,547,3,1,2,4,3,1,2,2,5,3,1,5,3,0,6,neutral or dissatisfied
Female,disloyal Customer,33,Business travel,Eco,173,1,2,2,2,3,2,2,3,,5,5,5,2,22,28,neutral or dissatisfied
Male,Loyal Customer,56,Personal Travel,Eco,696,2,4,4,4,1,4,3,5,3,5,4,4,4,0,0,neutral or dissatisfied
Female,Loyal Customer,37,Personal Travel,Eco,633,2,2,5,2,4,5,1,4,2,1,2,5,1,0,0,neutral or dissatisfied
Female,Loyal Customer,51,Personal Travel,Eco,153,1,3,4,3,4,5,5,4,4,4,4,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,15,Personal Travel,Eco,432,3,1,4,4,1,3,3,4,2,4,5,5,3,6,0,neutral or dissatisfied
Male,Loyal Customer,73,Business travel,Business,1532,2,3,3,5,3,5,5,5,4,4,4,5,5,0,0,satisfied
Male,Loyal Customer,50,Personal Travel,Eco,2358,2,1,4,1,5,1,4,4,5,4,4,3,4,0,0,neutral or dissatisfied
Female,Loyal Customer,23,Personal Travel,Eco Plus,628,2,3,5,3,3,5,5,4,,5,3,4,5,35,40,neutral or dissatisfied
Female,Loyal Customer,21,Personal Travel,Eco,1182,2,5,4,3,3,5,5,4,5,3,4,4,5,0,0,neutral or dissatisfied
Male,Loyal Customer,60,Business travel,Business,2342,1,1,1,4,1,5,4,4,4,4,4,4,5,1,0,satisfied
Female,Loyal Customer,55,Business travel,Eco,369,3,4,3,3,3,3,2,5,,4,4,4,4,0,7,satisfied
Female,Loyal Customer,33,Personal Travel,Eco,524,3,1,4,3,5,3,3,4,3,4,4,5,3,0,2,neutral or dissatisfied
Male,Loyal Customer,56,Business travel,Eco,456,1,5,5,4,5,3,5,4,4,4,4,4,5,0,0,satisfied
Female,Loyal Customer,49,Business travel,Eco,528,2,5,5,4,5,5,5,1,,2,4,3,5,26,16,satisfied
Female,disloyal Customer,54,Business travel,Eco,888,1,2,2,2,3,2,2,1,,4,4,3,2,87,99,neutral or dissatisfied
Female,Loyal Customer,50,Business travel,Eco,1126,3,3,4,5,4,4,4,2,3,4,4,2,1,0,20,neutral or dissatisfied
Female,Loyal Customer,60,Business travel,Business,3537,3,1,1,1,1,2,5,5,5,5,4,1,5,10,0,satisfied
Male,Loyal Customer,58,Business travel,Business,1773,3,1,1,1,1,5,2,4,5,4,3,4,5,0,0,satisfied
Female,disloyal Customer,60,Business travel,Eco,370,3,3,1,5,2,1,3,4,,3,3,3,3,0,,neutral or dissatisfied
Male,Loyal Customer,25,Business travel,Business,1956,3,5,5,5,5,3,3,5,,3,4,5,3,0,0,satisfied
Male,Loyal Customer,50,Business travel,Business,67,3,4,3,4,4,3,1,5,5,5,4,5,5,0,0,satisfied
Female,disloyal Customer,23,Business travel,Eco,602,1,4,0,4,4,1,5,5,4,2,4,1,5,0,0,satisfied
Female,disloyal Customer,65,Business travel,Eco,1312,3,4,5,5,4,4,4,2,,4,2,2,4,0,0,neutral or dissatisfied
Male,Loyal Customer,31,Business travel,Eco,1048,2,4,1,1,4,4,3,5,,2,4,4,4,151,152,neutral or dissatisfied
Male,Loyal Customer,21,Personal Travel,Eco Plus,1011,3,1,5,4,3,3,3,4,5,5,4,1,3,42,,neutral or dissatisfied
Female,Loyal Customer,45,Business travel,Eco,2364,1,2,2,2,2,3,4,5,5,5,5,5,5,0,,satisfied
Male,Loyal Customer,32,Personal Travel,Eco,395,2,2,5,2,3,2,3,2,,4,3,1,1,0,0,neutral or dissatisfied
Female,Loyal Customer,23,Business travel,Eco,370,2,4,4,4,4,4,1,3,2,5,3,1,4,84,86,satisfied
Male,Loyal Customer,38,Business travel,Business,488,1,3,2,3,3,5,1,5,5,1,2,5,5,21,31,satisfied
Male,Loyal Customer,32,Business travel,Unknown,190,1,2,4,0,1,3,5,4,4,4,3,4,5,0,0,satisfied
Male,Loyal Customer,8,Personal Travel,Eco,1590,3,3,5,3,4,2,3,2,3,5,3,1,3,8,0,neutral or dissatisfied
Female,Loyal Customer,22,Business travel,Eco,2967,3,2,3,3,3,2,2,1,2,2,2,4,2,0,12,neutral or dissatisfied
Male,Loyal Customer,52,Personal Travel,Eco,1020,3,1,4,1,2,5,5,3,1,2,2,2,5,0,0,neutral or dissatisfied
Male,Loyal Customer,70,Personal Travel,Eco,1514,3,3,5,5,1,4,4,5,3,3,3,4,4,0,0,neutral or dissatisfied
Male,Loyal Customer,69,Personal Travel,Eco,144,1,2,3,2,3,4,5,2,,2,1,3,5,0,0,neutral or dissatisfied
Female,Loyal Customer,73,Business travel,Business,3041,2,3,3,3,2,2,4,4,,3,4,5,3,0,,satisfied
Male,Loyal Customer,53,Business travel,Business,554,1,3,4,4,3,3,2,3,3,3,3,3,2,0,0,neutral or dissatisfied
Male,Loyal Customer,58,Business travel,Business,2671,1,2,2,2,2,5,5,4,2,4,2,4,5,0,0,satisfied
Female,Loyal Customer,40,Business travel,Business,312,3,0,0,0,5,2,5,3,4,3,5,3,5,0,0,satisfied
Male,Loyal Customer,43,Business travel,Eco,862,3,4,4,4,4,2,4,3,,1,4,2,4,0,0,satisfied
Female,disloyal Customer,44,Business travel,Eco,224,2,1,0,0,1,4,4,3,5,3,3,4,4,16,9,neutral or dissatisfied
Male,Loyal Customer,18,Business travel,Eco,134,2,1,3,3,3,2,1,4,2,3,3,4,1,0,0,neutral or dissatisfied
Male,disloyal Customer,43,Business travel,Eco,1009,2,3,3,3,3,3,4,3,,5,5,4,3,0,,satisfied
Male,Loyal Customer,43,Business travel,Business,737,3,2,2,2,2,2,4,4,4,4,3,4,3,0,0,satisfied
Female,Loyal Customer,60,Business travel,Business,3416,3,3,5,3,3,3,3,5,5,2,4,5,3,0,0,satisfied
Female,Loyal Customer,40,Business travel,Business,3620,3,5,5,5,5,2,5,1,4,4,2,4,3,0,0,satisfied
Male,Loyal Customer,65,Business travel,Business,1771,2,2,5,3,3,4,4,2,2,2,3,2,2,0,0,neutral or dissatisfied
Female,Loyal Customer,61,Business travel,Unknown,3227,1,4,4,2,4,3,5,5,5,5,2,5,4,0,0,satisfied
Male,Loyal Customer,37,Business travel,Eco Plus,109,2,4,5,5,5,4,4,3,1,3,3,4,4,31,47,neutral or dissatisfied
Male,disloyal Customer,38,Business travel,Eco,979,1,3,5,3,4,5,2,3,,3,1,1,1,158,147,neutral or dissatisfied
Male,disloyal Customer,23,Business travel,Eco,563,3,4,5,4,3,5,1,2,4,5,3,2,4,5,0,neutral or dissatisfied
Male,Loyal Customer,16,Personal Travel,Eco,383,3,3,4,3,4,4,4,3,3,5,5,5,4,0,0,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Eco,351,3,5,4,2,4,3,2,5,5,5,5,5,4,0,,satisfied
Female,Loyal Customer,33,Business travel,Business,1119,1,1,1,1,1,5,5,5,,5,5,5,3,0,0,satisfied
Male,Loyal Customer,56,Business travel,Business,3222,2,4,3,3,3,5,4,4,4,4,3,4,4,0,0,satisfied
Male,Loyal Customer,53,Business travel,Business,1711,2,2,1,2,2,2,4,5,5,3,1,4,4,3,0,satisfied
Male,Loyal Customer,53,Personal Travel,Unknown,680,1,5,4,3,3,1,5,2,2,1,3,1,4,73,94,neutral or dissatisfied
Male,Loyal Customer,46,Business travel,Eco,2556,2,5,3,1,1,5,5,4,2,5,2,4,5,0,0,satisfied
Female,Loyal Customer,30,Business travel,Eco,2907,1,1,1,1,5,3,1,3,4,5,5,4,3,8,0,satisfied
Female,disloyal Customer,28,Business travel,Business,991,2,5,5,5,2,5,5,3,,4,2,4,5,1,0,satisfied
Male,Loyal Customer,27,Personal Travel,Eco,354,2,4,1,1,1,3,3,1,,1,5,2,3,0,0,neutral or dissatisfied
Female,disloyal Customer,54,Business travel,Eco,666,3,2,1,2,5,1,5,4,,3,2,3,5,0,16,neutral or dissatisfied
Male,Loyal Customer,52,Business travel,Unknown,3356,2,4,4,5,4,5,3,4,4,4,3,4,4,102,94,satisfied
Male,Loyal Customer,49,Business travel,Business,1587,2,3,3,3,4,5,2,5,,3,5,3,4,57,47,satisfied
Male,disloyal Customer,67,Business travel,Eco Plus,1947,1,2,2,2,3,5,3,4,,4,3,3,5,8,,neutral or dissatisfied
Female,Loyal Customer,42,Business travel,Eco,3406,3,1,1,1,1,3,3,4,,5,3,4,4,17,41,satisfied
Female,Loyal Customer,38,Business travel,Business,1337,1,3,4,4,4,1,3,3,4,3,4,3,3,44,35,neutral or dissatisfied
Male,Loyal Customer,62,Personal Travel,Eco,607,3,3,5,3,3,3,3,4,,4,3,5,3,0,0,neutral or dissatisfied
Female,disloyal Customer,10,Business travel,Unknown,157,2,0,2,5,4,2,1,5,3,2,5,1,2,0,4,satisfied
Female,Loyal Customer,46,Business travel,Eco,853,1,4,3,4,1,1,5,4,,4,4,4,4,17,0,satisfied
Female,Loyal Customer,52,Business travel,Eco,2690,1,1,1,1,1,4,5,5,,5,3,5,3,8,2,satisfied
Male,Loyal Customer,33,Personal Travel,Eco,602,1,1,4,1,3,2,3,4,4,4,5,4,2,12,16,neutral or dissatisfied
Female,Loyal Customer,38,Personal Travel,Eco,413,2,5,5,5,3,2,2,5,2,4,2,4,2,0,0,satisfied
Male,Loyal Customer,35,Business travel,Business,2258,1,5,5,4,5,2,5,4,,5,5,4,4,0,113,satisfied
Male,Loyal Customer,10,Personal Travel,Eco,599,3,4,3,4,3,5,2,4,4,4,3,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,58,Personal Travel,Eco,967,3,3,4,3,4,3,5,4,2,5,2,3,5,265,259,neutral or dissatisfied
Male,Loyal Customer,40,Business travel,Eco,644,1,5,5,3,4,4,4,4,5,4,2,4,4,0,0,satisfied
Male,Loyal Customer,36,Business travel,Unknown,479,3,4,1,1,1,4,4,2,4,2,4,2,4,0,0,satisfied
Female,Loyal Customer,51,Business travel,Unknown,3790,3,4,4,1,1,4,4,5,5,5,5,5,5,24,10,satisfied
Male,Loyal Customer,72,Business travel,Business,1582,3,3,4,4,4,1,3,3,5,3,3,2,2,21,1,neutral or dissatisfied
Female,Loyal Customer,49,Business travel,Business,1600,2,2,5,5,5,4,4,3,,2,2,0,3,0,0,neutral or dissatisfied
Male,Loyal Customer,44,Personal Travel,Eco,147,2,4,5,0,1,4,5,5,4,2,4,1,2,0,0,neutral or dissatisfied
Male,disloyal Customer,54,Business travel,Business,859,1,4,4,1,4,4,2,5,1,5,5,5,4,8,0,satisfied
Male,Loyal Customer,25,Business travel,Business,2461,2,3,3,5,1,2,2,1,5,5,4,5,5,0,0,satisfied
Male,Loyal Customer,27,Personal Travel,Eco,562,1,3,2,3,4,4,4,3,,4,5,5,4,13,11,neutral or dissatisfied
Male,disloyal Customer,21,Business travel,Eco,223,2,5,0,5,2,5,1,4,,4,4,3,1,0,0,satisfied
Female,disloyal Customer,25,Business travel,Business,888,3,4,3,2,1,5,3,5,2,4,3,4,5,0,0,satisfied
Male,disloyal Customer,33,Business travel,Eco,594,2,2,3,2,3,3,3,1,5,1,4,4,3,8,0,neutral or dissatisfied
Female,Loyal Customer,56,Business travel,Business,431,2,3,4,4,3,4,1,3,,3,4,3,2,0,5,neutral or dissatisfied
Female,disloyal Customer,40,Business travel,Eco,241,1,5,0,3,2,3,2,5,2,1,1,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,37,Personal Travel,Eco,430,3,3,3,3,3,4,2,5,1,3,2,5,4,0,0,neutral or dissatisfied
Male,Loyal Customer,57,Personal Travel,Eco,483,2,5,2,3,3,3,3,4,2,2,1,4,3,0,0,satisfied
Male,disloyal Customer,20,Business travel,Eco,1448,2,3,2,3,1,3,3,3,4,2,3,2,3,0,0,neutral or dissatisfied
Female,Loyal Customer,54,Business travel,Business,3420,3,2,2,2,2,2,5,4,4,5,5,4,5,0,0,satisfied
Male,Loyal Customer,44,Business travel,Eco Plus,591,3,4,1,1,1,5,5,4,,2,1,5,5,3,1,satisfied
Female,Loyal Customer,28,Business travel,Unknown,678,2,5,5,4,5,5,5,3,,2,3,4,5,0,3,satisfied
Male,Loyal Customer,41,Personal Travel,Eco,192,3,1,2,1,1,3,1,4,,5,4,4,3,0,0,neutral or dissatisfied
Female,disloyal Customer,57,Business travel,Eco,599,2,5,2,5,4,1,5,3,3,4,3,5,1,0,0,satisfied
Female,Loyal Customer,45,Business travel,Business,2845,2,4,4,3,3,2,1,4,4,3,5,4,3,0,0,satisfied
Female,Loyal Customer,52,Business travel,Eco,772,3,4,5,4,4,4,1,4,3,4,3,5,4,0,0,satisfied
Female,Loyal Customer,35,Business travel,Eco,258,3,1,2,2,2,1,3,1,,2,3,1,2,10,10,neutral or dissatisfied
Female,Loyal Customer,40,Business travel,Business,2768,2,0,5,0,4,5,5,5,3,3,3,3,3,0,0,satisfied
Female,Loyal Customer,28,Business travel,Unknown,2034,1,5,2,1,2,3,3,5,2,1,1,2,3,2,0,satisfied
Male,Loyal Customer,57,Business travel,Unknown,3428,3,5,1,2,2,2,5,4,3,4,3,4,5,0,0,satisfied
Male,disloyal Customer,49,Business travel,Eco,1047,2,3,3,3,1,1,3,2,4,3,2,3,2,229,240,satisfied
Female,Loyal Customer,79,Business travel,Business,427,3,3,3,4,3,3,4,5,5,5,3,5,3,0,0,satisfied
Male,Loyal Customer,45,Personal Travel,Eco Plus,1197,2,3,2,3,4,3,1,4,3,2,1,3,3,26,31,neutral or dissatisfied
Female,Loyal Customer,15,Business travel,Unknown,3669,3,3,3,3,3,5,3,4,4,4,3,4,3,12,11,satisfied
Female,Loyal Customer,11,Personal Travel,Eco,287,3,2,5,2,2,3,3,3,4,4,1,5,3,0,0,neutral or dissatisfied
Female,Loyal Customer,34,Business travel,Unknown,231,2,3,2,2,2,5,4,3,3,3,3,3,3,0,0,neutral or dissatisfied
Male,Loyal Customer,43,Business travel,Business,3038,3,0,0,0,5,2,5,3,4,4,3,4,5,3,,satisfied
Female,Loyal Customer,13,Personal Travel,Eco,331,2,3,0,3,4,2,2,5,4,3,5,5,2,0,0,neutral or dissatisfied
Male,Loyal Customer,48,Personal Travel,Business,1066,2,2,1,1,1,3,5,5,1,5,5,5,5,8,21,neutral or dissatisfied
Female,Loyal Customer,14,Personal Travel,Eco,888,1,4,4,4,4,3,3,5,5,4,2,5,1,0,0,neutral or dissatisfied
Male,Loyal Customer,58,Business travel,Business,2232,1,1,4,3,1,3,5,4,4,4,4,4,3,6,3,satisfied
Male,Loyal Customer,63,Business travel,Business,601,1,4,5,5,5,4,2,4,4,4,3,4,2,1,1,neutral or dissatisfied
Female,Loyal Customer,58,Business travel,Business,2196,3,3,3,3,3,4,4,2,2,2,4,2,5,1,0,satisfied
Female,Loyal Customer,58,Personal Travel,Eco,406,1,3,2,3,2,5,5,1,,2,2,3,5,0,0,neutral or dissatisfied
Male,Loyal Customer,36,Business travel,Business,315,3,3,3,5,3,5,3,5,5,3,3,5,4,3,13,satisfied
Female,Loyal Customer,34,Business travel,Business,1638,1,1,1,2,1,4,2,5,,5,4,5,3,32,25,satisfied
Female,Loyal Customer,29,Personal Travel,Eco,1035,2,3,3,2,4,2,5,5,4,4,5,3,5,179,158,neutral or dissatisfied
Male,Loyal Customer,47,Personal Travel,Eco,101,2,3,5,4,5,3,3,4,3,5,4,4,3,0,0,neutral or dissatisfied
Female,Loyal Customer,49,Personal Travel,Eco,236,3,2,4,2,3,4,5,4,5,4,2,4,5,0,0,neutral or dissatisfied
Female,Loyal Customer,51,Personal Travel,Eco,1587,1,1,2,1,4,4,3,3,,3,2,3,4,0,0,neutral or dissatisfied
Male,Loyal Customer,48,Personal Travel,Unknown,1340,3,4,4,5,5,5,2,3,2,3,4,5,2,0,0,neutral or dissatisfied
Female,Loyal Customer,39,Personal Travel,Unknown,255,3,2,5,3,4,4,4,5,3,1,4,5,2,0,0,neutral or dissatisfied
Male,Loyal Customer,27,Business travel,Business,3612,1,2,2,4,2,5,5,5,5,5,2,5,5,17,8,satisfied
Male,disloyal Customer,70,Business travel,Business,802,1,5,0,2,5,2,2,4,,4,5,4,2,7,0,satisfied
Male,Loyal Customer,35,Personal Travel,Unknown,1142,2,3,2,3,2,5,4,5,3,3,2,4,5,0,0,neutral or dissatisfied
Male,Loyal Customer,53,Personal Travel,Unknown,301,1,2,2,3,2,2,1,5,3,5,3,5,4,0,0,neutral or dissatisfied
